row_index,datetime,contract,option_type,strike,final_prediction,edge,edge_reason,source,selected_model,quadratic_fit_kind,bandwidth,blend_quadratic_weight,loo_mse,n_train,used_cols
516,16-01-2026 14:45,NIFTY27JAN2623900PE,PE,23900,0.18751622106886678,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,8.438489137813568e-08,10,NIFTY27JAN2623800PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
516,16-01-2026 14:45,NIFTY27JAN2624000PE,PE,24000,0.17964413884602237,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,8.438489137813568e-08,10,NIFTY27JAN2623800PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
516,16-01-2026 14:45,NIFTY27JAN2624100PE,PE,24100,0.17204374047318005,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,8.438489137813568e-08,10,NIFTY27JAN2623800PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
516,16-01-2026 14:45,NIFTY27JAN2625000PE,PE,25000,0.11586592836768617,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,8.438489137813568e-08,10,NIFTY27JAN2623800PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
517,16-01-2026 14:50,NIFTY27JAN2623900PE,PE,23900,0.18710142177110264,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.9,2.1593475900879666e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE
517,16-01-2026 14:50,NIFTY27JAN2624100PE,PE,24100,0.1719295563069679,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.9,2.1593475900879666e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE
517,16-01-2026 14:50,NIFTY27JAN2624200PE,PE,24200,0.16387616912840258,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.9,2.1593475900879666e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE
517,16-01-2026 14:50,NIFTY27JAN2624300PE,PE,24300,0.1563345253134076,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.9,2.1593475900879666e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE
517,16-01-2026 14:50,NIFTY27JAN2624700PE,PE,24700,0.13158093593523176,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.9,2.1593475900879666e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE
517,16-01-2026 14:50,NIFTY27JAN2625100PE,PE,25100,0.11254999999987092,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,3.050451485768112e-27,3,NIFTY27JAN2625000PE|NIFTY27JAN2624900PE|NIFTY27JAN2624800PE
518,16-01-2026 14:55,NIFTY27JAN2625200CE,CE,25200,0.12354699999996832,True,edge_no_left_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,1.0788674362468418e-29,3,NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625900CE
518,16-01-2026 14:55,NIFTY27JAN2625300CE,CE,25300,0.11856899999998127,True,edge_no_left_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,1.0788674362468418e-29,3,NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625900CE
518,16-01-2026 14:55,NIFTY27JAN2625600CE,CE,25600,0.10577607461103115,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-07,0.9,2.6857818016192385e-07,9,NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
518,16-01-2026 14:55,NIFTY27JAN2625700CE,CE,25700,0.10283447383309686,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-07,0.9,2.6857818016192385e-07,9,NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
518,16-01-2026 14:55,NIFTY27JAN2625800CE,CE,25800,0.09952432637906303,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-07,0.9,2.6857818016192385e-07,9,NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
518,16-01-2026 14:55,NIFTY27JAN2624200PE,PE,24200,0.1638523635928112,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2.5e-05,0.95,3.3308350673018314e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
518,16-01-2026 14:55,NIFTY27JAN2624900PE,PE,24900,0.12051042928395161,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2.5e-05,0.95,3.3308350673018314e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
519,16-01-2026 15:00,NIFTY27JAN2625500CE,CE,25500,0.10092090960808411,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-07,0.85,1.533151559126445e-05,13,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
519,16-01-2026 15:00,NIFTY27JAN2624000PE,PE,24000,0.17947298137395426,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,5e-07,0.95,2.1637852730532045e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
519,16-01-2026 15:00,NIFTY27JAN2624800PE,PE,24800,0.12751403108999199,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,5e-07,0.95,2.1637852730532045e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
519,16-01-2026 15:00,NIFTY27JAN2624900PE,PE,24900,0.12183627671798233,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,5e-07,0.95,2.1637852730532045e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
520,16-01-2026 15:05,NIFTY27JAN2626200CE,CE,26200,0.09883286978508166,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,5e-07,0.55,1.7880180697974234e-06,13,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
520,16-01-2026 15:05,NIFTY27JAN2623900PE,PE,23900,0.18658393685883565,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.9,4.2917424018683673e-07,9,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
520,16-01-2026 15:05,NIFTY27JAN2624100PE,PE,24100,0.17136900909535951,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.9,4.2917424018683673e-07,9,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
520,16-01-2026 15:05,NIFTY27JAN2624200PE,PE,24200,0.16336652431856652,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.9,4.2917424018683673e-07,9,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
520,16-01-2026 15:05,NIFTY27JAN2624600PE,PE,24600,0.1376683326784817,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.9,4.2917424018683673e-07,9,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
520,16-01-2026 15:05,NIFTY27JAN2624900PE,PE,24900,0.121162222632979,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.9,4.2917424018683673e-07,9,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
521,16-01-2026 15:10,NIFTY27JAN2625600CE,CE,25600,0.09996399366087516,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,9.723833810965556e-07,13,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
521,16-01-2026 15:10,NIFTY27JAN2623900PE,PE,23900,0.1855284936081895,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.975,3.999213321963659e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE
521,16-01-2026 15:10,NIFTY27JAN2624700PE,PE,24700,0.1314580925521526,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.975,3.999213321963659e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE
521,16-01-2026 15:10,NIFTY27JAN2624800PE,PE,24800,0.12606796092738518,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.975,3.999213321963659e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE
521,16-01-2026 15:10,NIFTY27JAN2625100PE,PE,25100,0.1119166666666711,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,1.2259828049321015e-30,3,NIFTY27JAN2625000PE|NIFTY27JAN2624900PE|NIFTY27JAN2624600PE
522,16-01-2026 15:15,NIFTY27JAN2625300CE,CE,25300,0.1197341370701146,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,4.775798445323225e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
522,16-01-2026 15:15,NIFTY27JAN2625500CE,CE,25500,0.10974931477192129,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,4.775798445323225e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
522,16-01-2026 15:15,NIFTY27JAN2626000CE,CE,26000,0.09903910433731866,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,4.775798445323225e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
522,16-01-2026 15:15,NIFTY27JAN2626100CE,CE,26100,0.09934023573226725,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,4.775798445323225e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
522,16-01-2026 15:15,NIFTY27JAN2626300CE,CE,26300,0.10238567200402215,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,4.775798445323225e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
522,16-01-2026 15:15,NIFTY27JAN2623800PE,PE,23800,0.1919700000000617,True,edge_no_left_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,1.4334927687667523e-28,3,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE
522,16-01-2026 15:15,NIFTY27JAN2624200PE,PE,24200,0.16320658598257154,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,8.683684001718609e-07,7,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
522,16-01-2026 15:15,NIFTY27JAN2624400PE,PE,24400,0.14924400505703161,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,8.683684001718609e-07,7,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
522,16-01-2026 15:15,NIFTY27JAN2624500PE,PE,24500,0.14273866700029814,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,8.683684001718609e-07,7,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
522,16-01-2026 15:15,NIFTY27JAN2624700PE,PE,24700,0.13067989569890415,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,8.683684001718609e-07,7,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
522,16-01-2026 15:15,NIFTY27JAN2624800PE,PE,24800,0.12512646245424364,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,8.683684001718609e-07,7,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
522,16-01-2026 15:15,NIFTY27JAN2625000PE,PE,25000,0.11497150077699914,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,8.683684001718609e-07,7,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
523,16-01-2026 15:20,NIFTY27JAN2625500CE,CE,25500,0.10888162545285951,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,9.462210312863723e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE
523,16-01-2026 15:20,NIFTY27JAN2625900CE,CE,25900,0.0986272197258522,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,9.462210312863723e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE
523,16-01-2026 15:20,NIFTY27JAN2626100CE,CE,26100,0.09856756098693964,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,9.462210312863723e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE
523,16-01-2026 15:20,NIFTY27JAN2626400CE,CE,26400,0.1058833333333169,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,4.22386930694907e-28,3,NIFTY27JAN2626300CE|NIFTY27JAN2626200CE|NIFTY27JAN2626000CE
523,16-01-2026 15:20,NIFTY27JAN2626500CE,CE,26500,0.11092999999998909,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,4.22386930694907e-28,3,NIFTY27JAN2626300CE|NIFTY27JAN2626200CE|NIFTY27JAN2626000CE
523,16-01-2026 15:20,NIFTY27JAN2623900PE,PE,23900,0.18664056924920835,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,1.9253781362325773e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
523,16-01-2026 15:20,NIFTY27JAN2624000PE,PE,24000,0.17878016101266248,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,1.9253781362325773e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
523,16-01-2026 15:20,NIFTY27JAN2624200PE,PE,24200,0.16386598058989144,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,1.9253781362325773e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
523,16-01-2026 15:20,NIFTY27JAN2624400PE,PE,24400,0.15002731490088905,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,1.9253781362325773e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
523,16-01-2026 15:20,NIFTY27JAN2624600PE,PE,24600,0.13726416394565,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,1.9253781362325773e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
523,16-01-2026 15:20,NIFTY27JAN2624800PE,PE,24800,0.12557652772417782,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,2e-05,1.0,1.9253781362325773e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
524,16-01-2026 15:25,NIFTY27JAN2626400CE,CE,26400,0.10436999999997454,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,3.7426750683672705e-28,3,NIFTY27JAN2626300CE|NIFTY27JAN2626200CE|NIFTY27JAN2626100CE
524,16-01-2026 15:25,NIFTY27JAN2626500CE,CE,26500,0.10966999999993732,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,3.7426750683672705e-28,3,NIFTY27JAN2626300CE|NIFTY27JAN2626200CE|NIFTY27JAN2626100CE
525,19-01-2026 09:15,NIFTY27JAN2625400CE,CE,25400,0.12994526645708473,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.95,3.121105116750631e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626500CE
525,19-01-2026 09:15,NIFTY27JAN2625500CE,CE,25500,0.12529744342972346,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.95,3.121105116750631e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626500CE
525,19-01-2026 09:15,NIFTY27JAN2625900CE,CE,25900,0.11752429820301438,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.95,3.121105116750631e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626500CE
